7,38,9,806
x,y,z
1.82888,1.50833,7.922
1.85149,1.50919,7.927
1.8322,1.48948,7.936
1.84794,1.46324,7.911
1.82869,1.44352,7.92
1.83386,1.42598,7.942
1.83705,1.38515,7.955
0.906105,0.558568,5.121
0.924506,0.561256,5.146
0.937021,0.560343,5.138
0.948936,0.559104,5.127
0.961164,0.558082,5.118
0.974484,0.557715,5.115
0.987591,0.557238,5.111
1.00205,0.557524,5.114
1.01771,0.558464,5.123
0.925264,0.547663,5.15
0.938885,0.547411,5.148
0.951197,0.546415,5.139
0.962894,0.5451,5.127
0.976048,0.544635,5.123
0.988791,0.543957,5.117
1.00346,0.544342,5.121
1.01954,0.545471,5.132
0.908482,0.532012,5.134
0.92656,0.534358,5.157
0.939835,0.533905,5.153
0.952531,0.533141,5.146
0.964999,0.532274,5.138
0.978183,0.531821,5.134
0.991149,0.531263,5.129
1.00605,0.531742,5.134
1.02315,0.533359,5.15
0.754849,0.508883,5.04
0.909227,0.518426,5.138
0.926777,0.520407,5.158
0.939873,0.519865,5.153
0.95368,0.519727,5.152
0.966916,0.519286,5.148
0.980127,0.518844,5.144
0.993121,0.518301,5.139
1.00902,0.519271,5.149
1.02756,0.521552,5.172
0.744097,0.488066,4.968
0.753346,0.485284,4.94
0.765545,0.484466,4.932
0.776908,0.483157,4.919
0.790286,0.483125,4.919
0.803009,0.4827,4.915
0.817535,0.483354,4.922
0.831252,0.483517,4.924
0.848923,0.485938,4.949
0.911741,0.505799,5.152
0.928072,0.507039,5.165
0.941552,0.506708,5.162
0.955754,0.506769,5.163
0.96808,0.505849,5.154
0.98188,0.505713,5.153
0.996058,0.505774,5.154
1.01161,0.506521,5.162
0.738736,0.471079,4.932
0.752615,0.471335,4.935
0.765421,0.470922,4.931
0.776624,0.469554,4.917
0.790158,0.469618,4.918
0.803041,0.4693,4.915
0.818232,0.470318,4.926
0.832298,0.470667,4.93
0.849814,0.472925,4.954
0.930444,0.494203,5.178
0.945054,0.494454,5.181
0.957827,0.49375,5.174
0.969808,0.492664,5.163
0.98325,0.492341,5.16
0.9988,0.493068,5.168
1.01518,0.494175,5.18
0.75173,0.45732,4.929
0.76421,0.456733,4.923
0.775865,0.455682,4.912
0.789868,0.456022,4.916
0.803236,0.455991,4.916
0.819427,0.457536,4.933
0.834187,0.458246,4.941
0.851219,0.460162,4.962
0.934432,0.48213,5.2
0.946914,0.48126,5.191
0.958603,0.48002,5.178
0.970971,0.47915,5.169
0.986145,0.479671,5.175
1.00193,0.480469,5.184
1.01913,0.481916,5.2
0.742989,0.446696,4.96
0.753437,0.444866,4.94
0.764705,0.443576,4.926
0.776685,0.442736,4.917
0.791184,0.443336,4.924
0.804411,0.443216,4.923
0.820787,0.444805,4.941
0.835739,0.445585,4.95
0.85331,0.447713,4.974
0.925828,0.470779,5.231
0.937522,0.469485,5.217
0.948773,0.468011,5.201
0.960674,0.466897,5.189
0.974011,0.466502,5.185
0.988848,0.466827,5.189
